,codigo_estabelecimento,codigo_curso,estabelecimento,escola,curso,regime_pos_laboral,regime_noturno,media_Nota,media_PI,media_12º,media_10º/11º
0,3163,9147,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Gestão,0,0,158.85,151.556,162.741,162.741
1,150,L041,Universidade dos Açores,Faculdade de Ciências Sociais e Humanas,Estudos Portugueses e Ingleses,0,0,152.992,157.083,150.75,150.75
2,3011,9888,Universidade de Aveiro,Instituto Superior de Contabilidade e Administração de Aveiro,Finanças,1,0,144.94,139.0,148.1,148.1
3,1104,9081,Universidade do Porto,Faculdade de Economia,Economia,0,0,184.754,185.363,184.13,184.13
4,1501,9069,Universidade de Lisboa,Faculdade de Arquitetura,Design,0,0,176.09,179.78,172.4,172.4
5,602,9847,Universidade de Évora,Escola de Ciências e Tecnologia,Medicina Veterinária,0,0,167.189,148.623,177.158,177.158
6,3163,9087,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Engenharia Alimentar,0,0,147.0,121.0,161.0,161.0
7,1518,9455,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Biomédica,0,0,181.836,178.25,185.373,185.373
8,7005,8138,Instituto Politécnico de Beja,Escola Superior de Saúde,Terapia Ocupacional,0,0,132.514,112.286,143.381,143.381
9,7210,9549,Instituto Politécnico de Coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,Farmácia,0,0,143.707,120.512,156.171,156.171
10,505,9779,Universidade de Coimbra,Faculdade de Letras,Línguas Modernas,0,0,167.72,173.214,162.226,162.226
11,3052,9485,Instituto Politécnico de Castelo Branco,Escola Superior de Educação de Castelo Branco,Secretariado,0,0,128.48,120.0,133.0,133.0
12,1306,9069,Universidade da Madeira,Faculdade de Artes e Humanidades,Design,0,0,152.5,149.0,155.333,155.333
13,3011,8005,Universidade de Aveiro,Instituto Superior de Contabilidade e Administração de Aveiro,Marketing,1,0,145.99,135.7,151.5,151.5
14,3182,9709,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Ciências e Tecnologia do Ambiente,0,0,97.0,97.0,97.0,97.0
15,1203,9089,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Engenharia Civil,0,0,131.213,108.813,143.25,143.25
16,3117,9889,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Finanças Empresariais,1,0,151.039,149.913,151.609,151.609
17,3031,8015,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Solicitadoria,1,0,149.126,136.6,155.829,155.829
18,1202,9204,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,"Línguas, Literaturas e Culturas",0,0,153.692,151.436,154.872,154.872
19,300,9119,Universidade de Aveiro,D,Engenharia Informática,0,0,182.021,185.769,178.269,178.269
20,3138,8288,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Sistemas de Informação para Gestão,0,0,135.105,112.0,147.5,147.5
21,3164,9498,Instituto Politécnico de Viana do Castelo,Escola Superior de Ciências Empresariais,Contabilidade e Fiscalidade,0,0,138.25,119.25,148.429,148.429
22,3031,9994,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Gestão de Empresas,1,0,159.638,153.793,162.759,162.759
23,1108,L307,Universidade do Porto,Faculdade de Medicina,Saúde Digital e Inovação Biomédica,0,0,182.323,175.671,188.943,188.943
24,3013,9504,Universidade de Aveiro,Escola Superior de Saúde de Aveiro,Fisioterapia,0,0,163.97,153.2,171.15,171.15
25,201,9817,Universidade do Algarve,Faculdade de Ciências Humanas e Sociais,Artes Visuais,0,0,145.752,152.667,142.0,142.0
26,7230,8138,Instituto Politécnico do Porto,Escola Superior de Saúde,Terapia Ocupacional,0,0,149.478,132.522,166.435,166.435
27,400,L295,Universidade da Beira Interior,D,Engenharia Mecânica Computacional,0,0,165.8,158.0,170.0,170.0
28,3031,9152,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Gestão de Empresas,0,0,169.25,162.625,172.775,172.775
29,300,9104,Universidade de Aveiro,D,Engenharia e Gestão Industrial,0,0,176.384,168.101,181.905,181.905
30,505,9181,Universidade de Coimbra,Faculdade de Letras,História,0,0,167.627,168.302,166.952,166.952
31,902,9252,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Tradução,0,0,165.968,176.889,155.048,155.048
32,3013,9890,Universidade de Aveiro,Escola Superior de Saúde de Aveiro,Terapia da Fala,0,0,149.275,126.688,164.333,164.333
33,150,9238,Universidade dos Açores,Faculdade de Ciências Sociais e Humanas,Serviço Social,0,0,132.292,123.222,137.139,137.139
34,1203,L209,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Engenharia Eletrotécnica e de Computadores,0,0,146.98,125.0,158.8,158.8
35,7220,8152,Instituto Politécnico de Lisboa,Escola Superior de Tecnologia da Saúde de Lisboa,Ortoprotesia,0,0,143.76,121.783,155.567,155.567
36,605,9494,Universidade de Évora,Escola de Saúde e Desenvolvimento Humano,Ciências Farmacêuticas,0,0,163.28,152.075,169.3,169.3
37,3041,L029,Instituto Politécnico de Bragança,Escola Superior Agrária de Bragança,Biologia e Biotecnologia,0,0,121.917,108.333,129.167,129.167
38,3241,9056,Instituto Politécnico de Tomar,Escola Superior de Gestão de Tomar,Contabilidade,0,0,138.22,125.9,144.8,144.8
39,3143,9785,Instituto Politécnico de Santarém,Escola Superior de Gestão e Tecnologia de Santarém,Negócios Internacionais,0,0,135.06,121.644,142.244,142.244
40,602,9012,Universidade de Évora,Escola de Ciências e Tecnologia,Biologia e Geologia,0,0,136.56,117.467,146.8,146.8
41,3081,9023,Universidade do Algarve,Escola Superior de Educação e Comunicação,Ciências da Comunicação,0,0,154.444,146.378,158.756,158.756
42,3131,9853,Instituto Politécnico do Porto,Escola Superior de Educação,Educação Básica,0,0,165.473,156.411,170.342,170.342
43,3055,L158,Instituto Politécnico de Castelo Branco,Escola Superior de Artes Aplicadas,Design de Comunicação e Audiovisual,0,0,143.23,134.967,147.639,147.639
44,3045,9242,Instituto Politécnico de Bragança,"Escola Superior de Comunicação, Administração e Turismo de Mirandela",Solicitadoria,0,0,146.305,131.695,154.136,154.136
45,604,9787,Universidade de Évora,Escola de Ciências Sociais,Património Cultural,0,0,130.509,118.136,137.136,137.136
46,1203,9052,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Comunicação e Multimédia,0,0,142.168,124.873,151.437,151.437
47,7035,8149,Universidade do Algarve,Escola Superior de Saúde,Dietética e Nutrição,0,0,140.607,121.036,151.107,151.107
48,7230,L136,Instituto Politécnico do Porto,Escola Superior de Saúde,Osteopatia,0,0,153.438,134.357,172.476,172.476
49,3131,8002,Instituto Politécnico do Porto,Escola Superior de Educação,Línguas e Culturas Estrangeiras,0,0,166.242,168.421,165.035,165.035
50,1307,9119,Universidade da Madeira,Faculdade de Ciências Exatas e da Engenharia,Engenharia Informática,0,0,149.107,138.122,158.056,158.056
51,400,9139,Universidade da Beira Interior,D,Filosofia,0,0,147.45,140.636,151.091,151.091
52,3101,L099,Instituto Politécnico de Leiria,Escola Superior de Educação e Ciências Sociais,Comunicação e Media,0,0,151.93,142.25,157.1,157.1
53,7220,L066,Instituto Politécnico de Lisboa,Escola Superior de Tecnologia da Saúde de Lisboa,Imagem Médica e Radioterapia,0,0,151.905,133.438,161.813,161.813
54,3185,9086,Instituto Politécnico de Viseu,Escola Superior Agrária de Viseu,Engenharia Agronómica,0,0,137.6,140.5,136.0,136.0
55,3102,L266,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia Eletrotécnica e de Computadores,0,1,159.1,155.5,161.0,161.0
56,503,9229,Universidade de Coimbra,Faculdade de Economia,Relações Internacionais,0,0,175.292,175.415,175.17,175.17
57,3045,8309,Instituto Politécnico de Bragança,"Escola Superior de Comunicação, Administração e Turismo de Mirandela",Design de Jogos Digitais,0,0,138.887,130.581,143.323,143.323
58,3185,9016,Instituto Politécnico de Viseu,Escola Superior Agrária de Viseu,Biotecnologia,0,0,133.092,113.769,143.462,143.462
59,6810,L274,ISCTE,Instituto Universitário de Lisboa (Sintra),"Política, Economia e Sociedade",0,0,157.324,145.632,165.118,165.118
60,3138,9045,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Ciências Empresariais,0,0,160.839,153.854,164.561,164.561
61,3182,9109,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Engenharia Eletrotécnica,0,0,154.32,142.3,160.8,160.8
62,3031,9242,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Solicitadoria,0,0,160.38,149.175,166.375,166.375
63,300,9089,Universidade de Aveiro,D,Engenharia Civil,0,0,156.424,143.62,164.96,164.96
64,1321,9076,Universidade da Madeira,Escola Superior de Tecnologias e Gestão,Direção e Gestão Hoteleira,0,0,145.119,132.0,152.135,152.135
65,3012,8405,Universidade de Aveiro,Escola Superior de Tecnologia e Gestão de Águeda,Gestão da Qualidade,0,0,140.288,119.375,151.5,151.5
66,201,9219,Universidade do Algarve,Faculdade de Ciências Humanas e Sociais,Psicologia,0,0,165.114,162.0,166.754,166.754
67,602,8262,Universidade de Évora,Escola de Ciências e Tecnologia,Biologia Humana,0,0,138.984,123.08,147.52,147.52
68,602,9818,Universidade de Évora,Escola de Ciências e Tecnologia,Ciência e Tecnologia Animal,0,0,143.086,127.121,151.655,151.655
69,1518,9345,Universidade de Lisboa,Instituto Superior Técnico,Matemática Aplicada e Computação,0,0,187.043,191.581,182.5,182.5
70,3185,9129,Instituto Politécnico de Viseu,Escola Superior Agrária de Viseu,Engenharia Zootécnica,0,0,139.2,130.25,144.0,144.0
71,204,9081,Universidade do Algarve,Faculdade de Economia,Economia,0,0,144.036,129.732,151.714,151.714
72,902,9020,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Ciência Política e Relações Internacionais,0,0,180.182,182.293,178.071,178.071
73,3081,9084,Universidade do Algarve,Escola Superior de Educação e Comunicação,Educação Social,0,0,137.82,125.943,144.171,144.171
74,1113,9548,Universidade do Porto,Faculdade de Medicina Dentária,Medicina Dentária,0,0,175.65,165.477,185.773,185.773
75,1518,9099,Universidade de Lisboa,Instituto Superior Técnico,Engenharia do Ambiente,0,0,154.59,145.581,163.548,163.548
76,1203,L253,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Design Sustentável,0,0,142.87,132.92,148.18,148.18
77,1514,8411,Universidade de Lisboa,Instituto de Geografia e Ordenamento do Território,Planeamento e Gestão do Território,0,0,144.135,141.542,146.729,146.729
78,3102,9627,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Contabilidade e Finanças,0,0,144.056,139.792,146.313,146.313
79,3118,L119,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,"Engenharia Informática, Redes e Telecomunicações",0,0,139.856,121.556,152.056,152.056
80,3138,L091,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Segurança do Trabalho e Ambiente,0,0,136.48,124.4,142.95,142.95
81,203,9013,Universidade do Algarve,Faculdade de Ciências e Tecnologia,Biologia Marinha,0,0,150.886,139.25,157.109,157.109
82,1518,9474,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Biológica,0,0,173.725,167.697,179.705,179.705
83,1511,9219,Universidade de Lisboa,Faculdade de Psicologia,Psicologia,0,0,170.201,166.591,173.766,173.766
84,3101,8014,Instituto Politécnico de Leiria,Escola Superior de Educação e Ciências Sociais,Serviço Social,1,0,124.261,110.444,131.667,131.667
85,3139,9921,Instituto Politécnico do Porto,Escola Superior de Hotelaria e Turismo,Gestão das Atividades Turísticas,0,0,152.2,136.636,160.545,160.545
86,602,9751,Universidade de Évora,Escola de Ciências e Tecnologia,Engenharia Mecatrónica,0,0,147.05,135.167,153.417,153.417
87,3102,8015,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Solicitadoria,1,0,132.709,121.435,138.739,138.739
88,201,8509,Universidade do Algarve,Faculdade de Ciências Humanas e Sociais,Património Cultural e Arqueologia,0,0,135.2,124.767,140.767,140.767
89,150,9652,Universidade dos Açores,Faculdade de Ciências Sociais e Humanas,Comunicação e Relações Públicas,0,0,134.378,127.951,137.805,137.805
90,400,9048,Universidade da Beira Interior,D,Cinema,0,0,158.658,146.96,164.92,164.92
91,160,9011,Universidade dos Açores,Faculdade de Ciências e Tecnologia,Biologia,0,0,141.471,126.964,149.25,149.25
92,3182,8296,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Gestão Industrial,0,0,130.022,123.389,133.556,133.556
93,3182,9089,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Engenharia Civil,0,0,134.6,117.0,144.0,144.0
94,505,9006,Universidade de Coimbra,Faculdade de Letras,Arqueologia,0,0,150.712,146.923,154.5,154.5
95,3031,9990,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Fiscalidade,1,0,135.25,122.3,142.2,142.2
96,902,9204,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,"Línguas, Literaturas e Culturas",0,0,170.987,178.24,163.733,163.733
97,3045,9205,Instituto Politécnico de Bragança,"Escola Superior de Comunicação, Administração e Turismo de Mirandela",Marketing,0,0,143.228,128.575,151.075,151.075
98,505,9143,Universidade de Coimbra,Faculdade de Letras,Geografia,0,0,149.129,145.0,153.429,153.143
99,3182,8517,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Tecnologia e Design de Mobiliário,0,0,131.055,120.455,136.727,136.727
100,6810,L321,ISCTE,Instituto Universitário de Lisboa (Sintra),Matemática Aplicada e Tecnologias Digitais,0,0,144.394,128.485,155.0,155.0
101,1517,A006,Universidade de Lisboa,Instituto Superior de Economia e Gestão,Economia (ensino em Inglês),0,0,176.597,177.267,175.9,175.9
102,203,9210,Universidade do Algarve,Faculdade de Ciências e Tecnologia,Matemática Aplicada à Economia e à Gestão,0,0,141.847,119.333,153.933,153.933
103,1307,9209,Universidade da Madeira,Faculdade de Ciências Exatas e da Engenharia,Matemática,0,0,160.855,152.273,167.818,167.818
104,7210,L067,Instituto Politécnico de Coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,Fisiologia Clínica,0,0,156.821,140.658,165.5,165.5
105,3101,9797,Instituto Politécnico de Leiria,Escola Superior de Educação e Ciências Sociais,Relações Humanas e Comunicação Organizacional,0,0,142.513,131.256,148.538,148.538
106,3155,9500,Instituto Politécnico de Setúbal,Escola Superior de Saúde,Enfermagem,0,0,149.896,134.38,160.239,160.239
107,6810,L278,ISCTE,Instituto Universitário de Lisboa (Sintra),Desenvolvimento de Software e Aplicações,0,0,149.487,140.563,155.438,155.438
108,7005,9500,Instituto Politécnico de Beja,Escola Superior de Saúde,Enfermagem,0,0,142.222,121.486,153.361,153.361
109,3182,9119,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Engenharia Informática,0,0,156.477,144.848,162.697,162.697
110,3101,9851,Instituto Politécnico de Leiria,Escola Superior de Educação e Ciências Sociais,Desporto e Bem-Estar,0,0,140.567,127.192,147.731,147.731
111,3131,9879,Instituto Politécnico do Porto,Escola Superior de Educação,Educação Social,1,0,145.38,127.833,154.8,154.8
112,3138,8398,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Segurança Informática em Redes de Computadores,0,0,143.923,128.455,152.227,152.227
113,505,9132,Universidade de Coimbra,Faculdade de Letras,Estudos Artísticos,0,0,161.684,165.553,157.816,157.816
114,400,9071,Universidade da Beira Interior,D,Design de Moda,0,0,163.228,160.867,164.467,164.467
115,902,9023,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Ciências da Comunicação,0,0,177.307,176.417,178.198,178.198
116,3082,9148,Universidade do Algarve,"Escola Superior de Gestão, Hotelaria e Turismo",Gestão,0,1,135.165,132.462,136.577,136.577
117,3141,9003,Instituto Politécnico de Santarém,Escola Superior Agrária de Santarém,Agronomia,0,0,138.173,123.2,146.2,146.2
118,3081,9563,Universidade do Algarve,Escola Superior de Educação e Comunicação,Desporto,0,0,146.815,133.805,153.78,153.78
119,503,9147,Universidade de Coimbra,Faculdade de Economia,Gestão,0,0,176.73,177.044,176.4,176.4
120,3141,L080,Instituto Politécnico de Santarém,Escola Superior Agrária de Santarém,Qualidade Alimentar e Nutrição Humana,0,0,125.586,106.571,135.786,135.786
121,3117,9476,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Finanças Empresariais,0,0,162.713,159.818,164.236,164.236
122,1114,9066,Universidade do Porto,Faculdade de Direito,Criminologia,0,0,177.221,173.213,179.894,179.894
123,400,L303,Universidade da Beira Interior,D,"Informática Web, Móvel e na Nuvem",0,0,131.071,117.357,138.429,138.429
124,3139,8442,Instituto Politécnico do Porto,Escola Superior de Hotelaria e Turismo,Gestão das Atividades Turísticas,1,0,129.565,119.739,134.826,134.826
125,3139,L131,Instituto Politécnico do Porto,Escola Superior de Hotelaria e Turismo,Gestão da Restauração e Catering,0,0,143.46,128.467,151.5,151.5
126,902,9448,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Antropologia,0,0,146.628,142.0,151.256,151.256
127,150,9219,Universidade dos Açores,Faculdade de Ciências Sociais e Humanas,Psicologia,0,0,158.333,154.818,160.182,160.182
128,3102,9112,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia Eletrotécnica e de Computadores,0,0,143.614,134.25,148.643,148.643
129,6810,L280,ISCTE,Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Gestão,0,0,157.909,151.227,162.364,162.364
130,3117,L035,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Comércio e Negócios Internacionais,1,0,149.157,140.259,153.897,153.897
131,3164,9664,Instituto Politécnico de Viana do Castelo,Escola Superior de Ciências Empresariais,Marketing e Comunicação Empresarial,0,0,151.765,145.425,155.125,155.125
132,3052,9850,Instituto Politécnico de Castelo Branco,Escola Superior de Educação de Castelo Branco,Desporto e Atividade Física,0,0,135.522,121.611,142.981,142.981
133,3138,8015,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Solicitadoria,1,0,148.19,136.4,154.5,154.5
134,150,9240,Universidade dos Açores,Faculdade de Ciências Sociais e Humanas,Sociologia,0,0,125.103,110.103,133.138,133.138
135,3151,9853,Instituto Politécnico de Setúbal,Escola Superior de Educação,Educação Básica,0,0,145.562,131.49,154.942,154.942
136,7230,L068,Instituto Politécnico do Porto,Escola Superior de Saúde,Ciências Biomédicas Laboratoriais,0,0,169.58,160.733,178.4,178.4
137,3082,9173,Universidade do Algarve,"Escola Superior de Gestão, Hotelaria e Turismo",Gestão Hoteleira,0,0,140.98,125.42,149.32,149.32
138,1114,9078,Universidade do Porto,Faculdade de Direito,Direito,0,0,184.773,184.058,185.25,185.25
139,3011,9869,Universidade de Aveiro,Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade,1,0,135.757,118.619,144.952,144.952
140,3164,8516,Instituto Politécnico de Viana do Castelo,Escola Superior de Ciências Empresariais,Organização e Gestão Empresariais,0,0,146.663,135.933,152.4,152.4
141,7110,9217,Escola Superior de Hotelaria e Turismo do Estoril,D,Produção Alimentar em Restauração,0,0,139.78,122.0,151.634,151.634
142,3155,9890,Instituto Politécnico de Setúbal,Escola Superior de Saúde,Terapia da Fala,0,0,142.431,126.462,153.077,153.077
143,203,8258,Universidade do Algarve,Faculdade de Ciências e Tecnologia,Arquitetura Paisagista,0,0,152.719,148.857,154.762,154.762
144,1518,9257,Universidade de Lisboa,Instituto Superior Técnico,Arquitetura,0,0,168.9,169.255,168.489,168.489
145,3041,9085,Instituto Politécnico de Bragança,Escola Superior Agrária de Bragança,Enfermagem Veterinária,0,0,132.621,110.667,144.405,144.405
146,7230,8143,Instituto Politécnico do Porto,Escola Superior de Saúde,Ortóptica,0,0,141.836,124.795,158.864,158.864
147,3155,9504,Instituto Politécnico de Setúbal,Escola Superior de Saúde,Fisioterapia,0,0,157.555,146.114,165.182,165.182
148,3141,L259,Instituto Politécnico de Santarém,Escola Superior Agrária de Santarém,Biologia e Biotecnologia Alimentar,0,0,129.295,114.895,137.0,137.0
149,400,9089,Universidade da Beira Interior,D,Engenharia Civil,0,0,137.283,120.083,146.5,146.5
150,3186,L116,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Lamego,Secretariado de Administração,0,0,126.132,111.864,133.773,133.773
151,503,9240,Universidade de Coimbra,Faculdade de Economia,Sociologia,0,0,154.0,149.425,158.575,158.575
152,3102,9104,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia e Gestão Industrial,0,0,144.729,126.929,154.286,154.286
153,3014,L138,Universidade de Aveiro,"Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Design de Produto e Tecnologia,0,0,161.021,162.5,160.184,160.184
154,400,9105,Universidade da Beira Interior,D,Engenharia Eletromecânica,0,0,152.9,131.833,164.222,164.222
155,1203,9113,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Engenharia Física,0,0,156.3,129.0,171.0,171.0
156,1204,9011,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências da Vida e do Ambiente,Biologia,0,0,143.623,122.457,154.971,154.971
157,3117,9058,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Contabilidade e Administração,0,0,158.446,155.27,160.115,160.115
158,1202,L312,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,Cultura e Transformação Digital,0,0,133.811,125.694,138.139,138.139
159,3186,L021,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Lamego,Gestão Comercial,0,0,131.866,117.257,139.686,139.686
160,902,8109,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Sociologia,1,0,140.286,128.952,151.619,151.619
161,902,9145,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Geografia e Planeamento Regional,0,0,147.0,144.862,149.138,149.138
162,3182,9254,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Turismo,0,0,128.24,113.05,136.375,136.375
163,6810,L273,ISCTE,Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Automação,0,0,141.375,125.578,151.906,151.906
164,604,9240,Universidade de Évora,Escola de Ciências Sociais,Sociologia,0,0,144.607,130.548,152.143,152.143
165,1202,9023,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,Ciências da Comunicação,0,0,156.117,143.188,163.043,163.043
166,3186,9122,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Lamego,Engenharia Informática e Telecomunicações,0,0,133.056,122.556,138.667,138.667
167,400,9104,Universidade da Beira Interior,D,Engenharia e Gestão Industrial,0,0,142.8,120.0,155.053,155.053
168,3117,9991,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Gestão,1,0,156.508,155.364,157.091,157.091
169,160,8524,Universidade dos Açores,Faculdade de Ciências e Tecnologia,Proteção Civil e Gestão de Riscos,0,0,143.564,128.0,151.909,151.909
170,3241,9152,Instituto Politécnico de Tomar,Escola Superior de Gestão de Tomar,Gestão de Empresas,0,0,131.813,117.822,139.311,139.311
171,6810,L277,ISCTE,Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Inteligência Artificial,0,0,155.525,151.719,158.063,158.063
172,1203,L345,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Cidades Sustentáveis e Inteligentes,0,0,118.0,99.5,136.5,136.5
173,1306,L150,Universidade da Madeira,Faculdade de Artes e Humanidades,Estudos de Cultura,0,0,128.047,113.618,139.794,139.794
174,140,9022,Universidade dos Açores,Faculdade de Ciências Agrárias e do Ambiente,Ciências Agrárias,0,0,128.22,107.8,139.2,139.2
175,1510,9162,Universidade de Lisboa,Faculdade de Motricidade Humana,Gestão do Desporto,0,0,163.79,169.484,158.097,158.097
176,3163,9254,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Turismo,0,0,138.735,124.436,146.4,146.4
177,7110,9163,Escola Superior de Hotelaria e Turismo do Estoril,D,Gestão do Lazer e Animação Turística,0,0,154.987,158.8,152.444,152.444
178,7110,9183,Escola Superior de Hotelaria e Turismo do Estoril,D,Informação Turística,0,0,133.774,126.729,138.457,138.457
179,604,9081,Universidade de Évora,Escola de Ciências Sociais,Economia,0,0,143.576,132.041,149.757,149.757
180,3151,9563,Instituto Politécnico de Setúbal,Escola Superior de Educação,Desporto,0,0,145.206,138.742,149.516,149.516
181,3118,9123,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Engenharia Mecânica,0,0,150.277,135.149,158.404,158.404
182,3185,9085,Instituto Politécnico de Viseu,Escola Superior Agrária de Viseu,Enfermagem Veterinária,0,0,145.693,125.033,156.778,156.778
183,1308,9147,Universidade da Madeira,Faculdade de Ciências Sociais,Gestão,0,0,162.431,160.0,164.382,164.382
184,400,9016,Universidade da Beira Interior,D,Biotecnologia,0,0,134.471,112.647,146.176,146.176
185,3118,L085,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Tecnologias e Gestão Municipal,0,0,134.443,114.543,145.13,145.13
186,3117,8015,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Solicitadoria,1,0,148.992,135.137,156.647,156.255
187,3142,L130,Instituto Politécnico de Santarém,Escola Superior de Educação de Santarém,Educação Ambiental e Turismo de Natureza,0,0,130.044,114.111,140.667,140.667
188,505,L109,Universidade de Coimbra,Faculdade de Letras,"Turismo, Território e Patrimónios",0,0,147.727,141.97,153.485,153.485
189,901,9554,Universidade Nova de Lisboa,Faculdade de Ciências Médicas,Ciências da Nutrição,0,0,166.23,153.05,179.35,179.35
190,1307,9089,Universidade da Madeira,Faculdade de Ciências Exatas e da Engenharia,Engenharia Civil,0,0,150.017,133.417,163.583,163.583
191,3013,L066,Universidade de Aveiro,Escola Superior de Saúde de Aveiro,Imagem Médica e Radioterapia,0,0,154.8,139.38,165.08,165.08
192,3081,9070,Universidade do Algarve,Escola Superior de Educação e Comunicação,Design de Comunicação,0,0,152.095,151.013,152.641,152.641
193,7220,9504,Instituto Politécnico de Lisboa,Escola Superior de Tecnologia da Saúde de Lisboa,Fisioterapia,0,0,168.604,158.573,173.979,173.979
194,3102,9991,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Gestão,1,0,138.492,133.462,141.154,141.154
195,3046,9076,Instituto Politécnico de Bragança,Escola Superior de Hotelaria e Bem-Estar,Direção e Gestão Hoteleira,0,0,127.85,113.6,135.5,135.5
196,902,9046,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Ciências Musicais,0,0,149.57,144.512,154.628,154.628
197,902,9917,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Estudos Portugueses,0,0,148.935,143.348,154.522,154.522
198,1307,9107,Universidade da Madeira,Faculdade de Ciências Exatas e da Engenharia,Engenharia Eletrónica e Telecomunicações,0,0,149.0,144.5,152.667,152.667
199,3241,9640,Instituto Politécnico de Tomar,Escola Superior de Gestão de Tomar,Gestão de Recursos Humanos e Comportamento Organizacional,0,0,133.051,116.0,142.179,142.179
200,1518,L233,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Física Tecnológica,0,0,188.145,188.134,188.107,188.107
201,1306,9817,Universidade da Madeira,Faculdade de Artes e Humanidades,Artes Visuais,0,0,147.256,147.389,147.111,147.111
